OrderID,CustomerID,Gender,Age,Product,Category,Quantity,Price,TotalAmount,PaymentMethod,Region,PurchaseDate
O01005,C0437,Male,62.0,Jeans,Fashion,2,424.84,849.68,Card,West,2024-06-25
O01006,C1348,Male,38.0,Shoes,Fashion,1,467.21,467.21,MobileMoney,North,2024-02-16
O01007,C1415,Female,24.0,Shoes,Fashion,3,350.42,1051.26,Cash,West,2024-05-24
O01008,C0477,Male,28.0,Laptop,Electronics,4,68.77,275.08,Cash,South,2024-06-29
O01009,C1168,Female,53.0,Jacket,Fashion,5,486.97,2434.85,BankTransfer,East,2024-05-29
O01010,C0742,Female,40.0,Jacket,Fashion,3,323.2,969.6,BankTransfer,South,2024-06-24
O01011,C0113,Female,26.0,Microwave,Home,5,409.56,2047.8,Card,North,2025-07-01
O01012,C0865,Female,21.0,Makeup Kit,Beauty,5,405.22,2026.1,Cash,North,2024-12-29
O01013,C0205,Male,39.0,Perfume,Beauty,1,340.08,340.08,BankTransfer,West,2025-05-28
O01014,C0100,Male,47.0,Smartphone,Electronics,3,252.34,757.02,MobileMoney,South,2024-10-11
O01015,C1081,Female,58.0,Shoes,Fashion,4,423.01,1692.04,Cash,West,2025-09-03
O01016,C1169,Male,59.0,Jeans,Fashion,4,88.38,353.52,MobileMoney,South,2024-11-12
O01017,C0416,Female,45.0,T-shirt,Fashion,5,215.24,1076.2,Card,West,2024-08-28
O01018,C1221,Male,52.0,Perfume,Beauty,4,390.45,1561.8,MobileMoney,East,2025-02-10
O01019,C0494,Male,45.0,Fan,Home,3,60.25,180.75,BankTransfer,South,2025-05-15
O01020,C1349,Female,61.0,Lipstick,Beauty,4,274.72,1098.88,Cash,East,2025-09-05
O01021,C0465,Female,37.0,Microwave,Home,2,339.28,678.56,Card,East,2023-12-19
O01022,C0514,Male,62.0,Perfume,Beauty,5,143.98,719.9,BankTransfer,North,2024-01-25
O01023,C1051,Female,64.0,Perfume,Beauty,5,201.38,1006.9,BankTransfer,West,2025-03-04
O01024,C0564,Female,23.0,Laptop,Electronics,1,236.24,236.24,BankTransfer,North,2023-12-25
O01025,C0991,Female,43.0,Makeup Kit,Beauty,2,235.48,470.96,Card,East,2025-04-19
O01026,C0072,Male,33.0,Lipstick,Beauty,1,5.25,5.25,Card,North,2024-11-02
O01027,C0071,Female,56.0,Jeans,Fashion,2,230.25,460.5,Card,East,2025-08-09
O01028,C0970,Male,42.0,Laptop,Electronics,4,174.13,696.52,Cash,East,2024-05-30
O01029,C0923,Male,,Tablet,Electronics,5,126.99,634.95,BankTransfer,East,2025-03-29
O01030,C0022,Female,42.0,Makeup Kit,Beauty,1,467.07,467.07,MobileMoney,North,2024-04-24
O01031,C0865,Female,57.0,Makeup Kit,Beauty,3,352.43,1057.29,Card,North,2024-02-14
O01032,C0925,Male,50.0,Headphones,Electronics,2,429.07,858.14,Cash,East,2024-01-06
O01033,C0962,Female,37.0,Makeup Kit,Beauty,5,64.98,324.9,MobileMoney,North,2025-02-01
O01034,C1121,Male,44.0,Jacket,Fashion,2,204.64,409.28,Card,West,2024-02-17
O01035,C0664,Female,18.0,Headphones,Electronics,4,240.79,963.16,MobileMoney,South,2024-09-12
O01036,C0787,Male,42.0,Perfume,Beauty,3,363.62,1090.86,MobileMoney,East,2024-11-21
O01037,C1017,Female,38.0,Smartphone,Electronics,2,491.96,983.92,MobileMoney,East,2024-12-24
O01038,C0407,Female,63.0,Makeup Kit,Beauty,3,450.25,1350.75,BankTransfer,North,2025-02-11
O01039,C0649,Male,48.0,Smartphone,Electronics,3,426.93,1280.79,Cash,West,2024-06-03
O01040,C1380,Male,44.0,Lotion,Beauty,2,378.26,756.52,Card,East,2024-10-21
O01041,C1176,Female,23.0,Headphones,Electronics,4,234.21,936.84,Card,South,2025-02-11
O01042,C0183,Female,18.0,Lotion,Beauty,4,276.46,1105.84,Card,West,2024-08-19
O01043,C0212,Male,49.0,Microwave,Home,3,230.46,691.38,Cash,West,2024-01-12
O01044,C1080,Female,28.0,Makeup Kit,Beauty,2,117.33,234.66,Card,South,2025-03-21
O01045,C0002,Female,41.0,Blender,Home,3,480.77,1442.31,Cash,South,2024-05-30
O01046,C0500,Male,21.0,Smartphone,Electronics,2,62.35,124.7,MobileMoney,West,2024-08-11
O01047,C0531,Female,29.0,T-shirt,Fashion,4,95.74,382.96,Card,West,2024-11-18
O01048,C0685,Female,24.0,Lotion,Beauty,1,96.67,96.67,Card,West,2023-12-19
O01049,C0759,Female,21.0,Jacket,Fashion,1,278.74,278.74,Cash,North,2025-02-07
O01050,C1258,Female,46.0,Fan,Home,4,118.38,473.52,Card,South,2024-12-29
O01051,C0938,Female,53.0,Jeans,Fashion,1,252.18,252.18,Card,South,2024-12-29
O01052,C0956,Female,22.0,Shoes,Fashion,2,97.53,195.06,Card,South,2025-03-06
O01053,C1459,Male,,Makeup Kit,Beauty,2,293.92,587.84,Cash,West,2024-03-14
O01054,C0549,Female,59.0,Vacuum Cleaner,Home,2,377.56,755.12,Card,North,2024-04-18
O01055,C0587,Male,,T-shirt,Fashion,2,288.22,576.44,MobileMoney,North,2024-08-22
O01056,C1376,Female,60.0,Perfume,Beauty,1,297.5,297.5,BankTransfer,North,2024-07-26
O01057,C1131,Male,46.0,Makeup Kit,Beauty,3,274.55,823.65,MobileMoney,South,2024-02-16
O01058,C0059,Female,51.0,Shoes,Fashion,3,45.61,136.83,Cash,East,2024-06-06
O01059,C1145,Female,20.0,Headphones,Electronics,3,268.15,804.45,BankTransfer,South,2025-01-14
O01060,C1227,Female,33.0,Lipstick,Beauty,4,123.77,495.08,Card,West,2025-04-24
O01061,C0589,Female,22.0,Fan,Home,3,48.73,146.19,Cash,East,2025-05-26
O01062,C1483,Female,59.0,Shoes,Fashion,4,267.38,1069.52,Card,South,2025-06-10
O01063,C0393,Male,,Lotion,Beauty,5,9.07,45.35,MobileMoney,South,2024-10-27
O01064,C0991,Female,,Vacuum Cleaner,Home,3,148.95,446.85,Cash,North,2024-12-09
O01065,C0625,Female,,Vacuum Cleaner,Home,4,96.84,387.36,Card,East,2024-03-25
O01066,C0752,Male,60.0,Laptop,Electronics,1,446.04,446.04,Card,South,2024-07-30
O01067,C0647,Male,63.0,Vacuum Cleaner,Home,5,435.7,2178.5,BankTransfer,North,2025-05-10
O01068,C0141,Female,64.0,Lipstick,Beauty,1,477.33,477.33,MobileMoney,South,2023-10-16
O01069,C0686,Male,26.0,Perfume,Beauty,2,455.43,910.86,Card,North,2025-02-12
O01070,C1207,Female,27.0,Perfume,Beauty,2,326.05,652.1,MobileMoney,North,2024-08-24
O01071,C0347,Male,22.0,Lotion,Beauty,2,209.4,418.8,BankTransfer,East,2024-12-12
O01072,C0525,Female,54.0,Vacuum Cleaner,Home,4,231.6,926.4,BankTransfer,West,2025-03-07
O01073,C1342,Male,23.0,Jeans,Fashion,5,147.14,735.7,Card,North,2024-03-11
O01074,C0555,Male,41.0,Makeup Kit,Beauty,3,454.08,1362.24,Cash,South,2024-02-15
O01075,C1060,Female,27.0,Headphones,Electronics,4,221.48,885.92,Cash,East,2025-03-28
O01076,C1495,Female,58.0,Perfume,Beauty,4,28.37,113.48,MobileMoney,East,2024-10-09
O01077,C1042,Female,55.0,Laptop,Electronics,1,199.27,199.27,MobileMoney,West,2025-09-16
O01078,C0045,Female,50.0,T-shirt,Fashion,1,471.58,471.58,MobileMoney,North,2023-10-15
O01079,C1027,Female,28.0,Shoes,Fashion,4,360.34,1441.36,BankTransfer,South,2024-10-28
O01080,C1146,Female,63.0,Fan,Home,3,131.64,394.92,Card,South,2024-06-05
O01081,C1299,Male,62.0,Fan,Home,2,122.86,245.72,BankTransfer,West,2024-05-20
O01082,C0364,Male,29.0,Tablet,Electronics,3,209.19,627.57,MobileMoney,North,2024-03-14
O01083,C0752,Female,58.0,Laptop,Electronics,2,122.23,244.46,Cash,East,2024-02-14
O01084,C0415,Female,47.0,Fan,Home,1,97.77,97.77,BankTransfer,North,2023-12-02
O01085,C0693,Female,48.0,Makeup Kit,Beauty,5,132.98,664.9,BankTransfer,South,2023-09-25
O01086,C1401,Female,64.0,Makeup Kit,Beauty,3,247.98,743.94,BankTransfer,East,2025-04-23
O01087,C1387,Male,37.0,Lotion,Beauty,1,31.46,31.46,BankTransfer,West,2024-04-16
O01088,C0848,Male,,Fan,Home,1,28.12,28.12,BankTransfer,South,2024-11-29
O01089,C0518,Male,48.0,Lipstick,Beauty,5,113.96,569.8,BankTransfer,West,2023-11-22
O01090,C1020,Male,44.0,Vacuum Cleaner,Home,4,27.05,108.2,Cash,East,2025-06-09
O01091,C1226,Male,51.0,Blender,Home,4,41.18,164.72,BankTransfer,East,2024-05-14
O01092,C0949,Male,19.0,Vacuum Cleaner,Home,5,342.75,1713.75,MobileMoney,South,2025-08-21
O01093,C0906,Male,37.0,Shoes,Fashion,2,490.15,980.3,MobileMoney,East,2025-05-10
O01094,C1070,Male,33.0,Blender,Home,3,308.61,925.83,MobileMoney,North,2024-08-09
O01095,C0160,Male,45.0,Shoes,Fashion,2,184.07,368.14,BankTransfer,North,2024-10-11
O01096,C0303,Male,61.0,Vacuum Cleaner,Home,4,401.61,1606.44,BankTransfer,West,2024-08-05
O01097,C0301,Female,28.0,Perfume,Beauty,5,350.88,1754.4,MobileMoney,West,2025-05-22
O01098,C1497,Female,54.0,Vacuum Cleaner,Home,2,200.8,401.6,MobileMoney,West,2025-05-01
O01099,C0434,Female,,Jacket,Fashion,3,468.98,1406.94,MobileMoney,South,2024-01-28
O01100,C0997,Female,63.0,Tablet,Electronics,4,133.53,534.12,Cash,West,2025-07-15
O01101,C0263,Female,48.0,Vacuum Cleaner,Home,4,144.54,578.16,Card,East,2025-04-25
O01102,C0900,Female,58.0,Fan,Home,3,45.52,136.56,BankTransfer,West,2024-07-20
O01103,C0409,Female,61.0,Shoes,Fashion,1,41.01,41.01,Cash,East,2024-01-03
O01104,C0034,Female,44.0,T-shirt,Fashion,2,185.78,371.56,MobileMoney,West,2024-08-20
O01105,C0894,Female,57.0,Blender,Home,5,196.66,983.3,Cash,South,2023-11-25
O01106,C0120,Male,41.0,Fan,Home,3,234.84,704.52,MobileMoney,East,2024-10-17
O01107,C0607,Male,21.0,Microwave,Home,2,380.28,760.56,Card,East,2024-05-29
O01108,C1067,Male,43.0,Lotion,Beauty,1,235.39,235.39,BankTransfer,West,2024-01-22
O01109,C1216,Male,20.0,Microwave,Home,5,397.7,1988.5,BankTransfer,South,2024-09-06
O01110,C1090,Male,25.0,Fan,Home,2,220.1,440.2,MobileMoney,East,2024-08-13
O01111,C0972,Female,26.0,Shoes,Fashion,2,218.67,437.34,MobileMoney,South,2025-08-21
O01112,C0913,Female,,Laptop,Electronics,2,442.81,885.62,BankTransfer,West,2024-04-16
O01113,C0294,Female,51.0,Jacket,Fashion,5,172.4,862.0,Cash,South,2023-12-02
O01114,C0137,Female,23.0,Vacuum Cleaner,Home,2,30.42,60.84,Card,North,2025-07-06
O01115,C0319,Female,23.0,Fan,Home,4,280.21,1120.84,Cash,South,2024-01-26
O01116,C0621,Male,48.0,Jeans,Fashion,2,94.43,188.86,MobileMoney,East,2024-05-25
O01117,C1389,Male,38.0,Smartphone,Electronics,1,146.6,146.6,Card,East,2024-04-27
O01118,C1069,Male,20.0,Blender,Home,4,451.86,1807.44,BankTransfer,East,2023-09-21
O01119,C1317,Female,39.0,Smartphone,Electronics,2,145.39,290.78,Card,East,2024-06-17
O01120,C0915,Male,56.0,Shoes,Fashion,2,415.6,831.2,MobileMoney,East,2024-06-17
O01121,C1220,Female,34.0,Tablet,Electronics,4,104.25,417.0,Card,North,2024-01-05
O01122,C0184,Male,23.0,Smartphone,Electronics,5,42.16,210.8,BankTransfer,North,2024-02-11
O01123,C0022,Male,52.0,Perfume,Beauty,3,356.23,1068.69,Card,North,2024-04-07
O01124,C1250,Male,,Tablet,Electronics,1,65.32,65.32,Card,East,2024-12-31
O01125,C0190,Female,41.0,Jacket,Fashion,5,257.45,1287.25,MobileMoney,West,2024-05-09
O01126,C0281,Male,51.0,Smartphone,Electronics,5,213.07,1065.35,BankTransfer,South,2024-12-13
O01127,C0011,Female,61.0,Vacuum Cleaner,Home,5,343.66,1718.3,Cash,West,2024-04-12
O01128,C1475,Male,46.0,Blender,Home,2,320.95,641.9,Cash,North,2024-08-12
O01129,C1459,Female,58.0,Tablet,Electronics,3,133.33,399.99,BankTransfer,East,2024-04-01
O01130,C0353,Male,37.0,Headphones,Electronics,4,498.45,1993.8,Cash,West,2024-01-12
O01131,C0294,Female,24.0,Microwave,Home,1,313.44,313.44,MobileMoney,East,2024-12-14
O01132,C0406,Male,37.0,Jacket,Fashion,1,108.35,108.35,Card,South,2024-05-01
O01133,C1473,Female,19.0,Vacuum Cleaner,Home,3,332.73,998.19,Card,East,2025-07-12
O01134,C0376,Male,30.0,Lotion,Beauty,2,59.86,119.72,MobileMoney,East,2024-05-12
O01135,C1121,Male,44.0,Vacuum Cleaner,Home,1,373.9,373.9,BankTransfer,East,2025-01-25
O01136,C0403,Male,34.0,Perfume,Beauty,3,319.95,959.85,Cash,West,2024-08-03
O01137,C0245,Female,20.0,Blender,Home,1,217.81,217.81,Cash,East,2023-12-19
O01138,C0489,Female,55.0,Lotion,Beauty,2,395.52,791.04,MobileMoney,East,2024-09-05
O01139,C1273,Male,,Smartphone,Electronics,4,358.89,1435.56,Card,North,2024-05-14
O01140,C0087,Male,,Perfume,Beauty,2,435.79,871.58,Cash,East,2023-11-09
O01141,C1391,Male,,Makeup Kit,Beauty,3,142.99,428.97,Card,North,2025-05-31
O01142,C1265,Female,44.0,Makeup Kit,Beauty,1,82.48,82.48,Card,South,2024-02-25
O01143,C0933,Female,,Blender,Home,4,217.61,870.44,Card,East,2024-11-26
O01144,C1395,Male,51.0,Shoes,Fashion,2,101.73,203.46,Card,East,2024-03-13
O01145,C1181,Male,33.0,Blender,Home,4,369.68,1478.72,Card,East,2024-01-08
O01146,C1358,Male,63.0,Makeup Kit,Beauty,3,243.3,729.9,Card,West,2024-08-03
O01147,C0509,Male,55.0,Lotion,Beauty,3,9.07,27.21,MobileMoney,South,2025-08-10
O01148,C1070,Male,63.0,Blender,Home,2,165.69,331.38,MobileMoney,South,2025-08-11
O01149,C0450,Female,58.0,T-shirt,Fashion,1,446.36,446.36,BankTransfer,North,2025-06-21
O01150,C1130,Male,60.0,Jacket,Fashion,5,340.42,1702.1,BankTransfer,West,2024-09-17
O01151,C1061,Female,,Vacuum Cleaner,Home,1,238.55,238.55,Cash,North,2024-11-18
O01152,C0980,Female,37.0,Headphones,Electronics,2,190.69,381.38,Cash,East,2023-11-12
O01153,C0740,Female,21.0,Fan,Home,3,299.18,897.54,Card,North,2025-04-12
O01154,C0412,Female,56.0,Vacuum Cleaner,Home,5,263.76,1318.8,MobileMoney,North,2025-01-26
O01155,C0286,Male,33.0,T-shirt,Fashion,1,341.21,341.21,Card,West,2023-12-30
O01156,C1297,Female,53.0,Makeup Kit,Beauty,3,124.37,373.11,MobileMoney,South,2024-09-19
O01157,C0409,Male,51.0,Jacket,Fashion,1,357.13,357.13,BankTransfer,North,2023-09-29
O01158,C0696,Female,24.0,Laptop,Electronics,1,331.95,331.95,BankTransfer,South,2024-03-18
O01159,C0569,Male,19.0,Tablet,Electronics,5,319.72,1598.6,BankTransfer,West,2024-06-22
O01160,C0775,Female,39.0,Lipstick,Beauty,3,235.55,706.65,MobileMoney,South,2023-11-30
O01161,C0947,Female,23.0,Perfume,Beauty,4,292.56,1170.24,Card,South,2024-07-09
O01162,C0062,Female,26.0,Makeup Kit,Beauty,3,68.17,204.51,Card,West,2025-09-01
O01163,C1250,Female,60.0,Shoes,Fashion,2,324.49,648.98,BankTransfer,East,2024-08-18
O01164,C0001,Male,38.0,Smartphone,Electronics,2,219.1,438.2,Cash,North,2024-09-29
O01165,C1395,Female,62.0,Fan,Home,2,418.31,836.62,Card,North,2023-09-18
O01166,C0067,Male,58.0,Makeup Kit,Beauty,3,422.06,1266.18,Cash,North,2024-04-11
O01167,C0756,Female,,Lipstick,Beauty,4,92.64,370.56,Cash,North,2024-09-24
O01168,C0029,Female,49.0,Laptop,Electronics,5,109.64,548.2,MobileMoney,South,2024-05-22
O01169,C0835,Male,27.0,Shoes,Fashion,3,233.02,699.06,Card,North,2025-03-18
O01170,C0508,Male,,Vacuum Cleaner,Home,1,158.41,158.41,MobileMoney,North,2024-12-12
O01171,C0570,Male,51.0,Shoes,Fashion,2,61.05,122.1,Card,West,2025-07-30
O01172,C0834,Female,28.0,Vacuum Cleaner,Home,4,118.72,474.88,Card,South,2025-07-17
O01173,C0615,Male,45.0,Perfume,Beauty,5,491.06,2455.3,BankTransfer,West,2024-10-10
O01174,C0634,Male,25.0,Vacuum Cleaner,Home,5,442.07,2210.35,Card,West,2024-12-09
O01175,C0653,Female,52.0,Fan,Home,3,463.92,1391.76,Cash,North,2023-11-25
O01176,C1019,Male,39.0,Vacuum Cleaner,Home,1,63.75,63.75,Cash,West,2024-06-27
O01177,C0655,Male,53.0,Perfume,Beauty,2,342.93,685.86,BankTransfer,East,2024-03-27
O01178,C0589,Female,36.0,Smartphone,Electronics,4,229.2,916.8,Cash,West,2024-12-19
O01179,C1369,Female,30.0,T-shirt,Fashion,3,421.8,1265.4,Card,West,2023-10-22
O01180,C1373,Male,54.0,T-shirt,Fashion,5,139.49,697.45,Card,West,2025-02-25
O01181,C0442,Female,,Tablet,Electronics,3,30.78,92.34,MobileMoney,West,2024-04-14
O01182,C0126,Male,,Microwave,Home,2,237.91,475.82,MobileMoney,West,2024-01-31
O01183,C0645,Female,31.0,Jeans,Fashion,1,479.86,479.86,MobileMoney,North,2024-02-27
O01184,C0521,Male,57.0,Vacuum Cleaner,Home,5,369.74,1848.7,Card,North,2025-04-01
O01185,C0148,Male,18.0,T-shirt,Fashion,4,342.63,1370.52,BankTransfer,North,2025-09-12
O01186,C0932,Male,61.0,Jeans,Fashion,2,266.59,533.18,BankTransfer,North,2023-12-01
O01187,C0789,Female,63.0,T-shirt,Fashion,1,33.53,33.53,MobileMoney,South,2025-04-28
O01188,C0776,Male,46.0,T-shirt,Fashion,3,230.79,692.37,Cash,West,2023-11-24
O01189,C1123,Male,44.0,Lipstick,Beauty,4,336.33,1345.32,Cash,East,2024-08-24
O01190,C1265,Female,36.0,Jacket,Fashion,3,271.92,815.76,MobileMoney,South,2024-11-07
O01191,C1205,Male,35.0,Makeup Kit,Beauty,3,83.22,249.66,Cash,West,2024-06-07
O01192,C0418,Female,40.0,Smartphone,Electronics,5,98.55,492.75,MobileMoney,West,2024-02-29
O01193,C0599,Female,18.0,Microwave,Home,3,54.31,162.93,MobileMoney,East,2025-07-23
O01194,C0213,Male,62.0,Blender,Home,4,245.07,980.28,MobileMoney,East,2023-12-26
O01195,C0540,Male,43.0,Tablet,Electronics,4,289.17,1156.68,BankTransfer,East,2024-10-28
O01196,C0218,Female,22.0,Lotion,Beauty,4,340.78,1363.12,Card,South,2023-12-05
O01197,C0189,Male,25.0,Makeup Kit,Beauty,2,404.31,808.62,Card,South,2024-10-12
O01198,C1371,Female,62.0,T-shirt,Fashion,2,476.23,952.46,Cash,West,2025-09-14
O01199,C0398,Male,35.0,Tablet,Electronics,1,434.62,434.62,BankTransfer,West,2024-07-12
O01200,C1480,Male,19.0,Vacuum Cleaner,Home,4,428.19,1712.76,Cash,North,2024-07-14
O01201,C0509,Female,,Lipstick,Beauty,4,369.1,1476.4,Cash,East,2024-04-07
O01202,C1090,Female,47.0,Blender,Home,2,299.54,599.08,Cash,East,2025-09-02
O01203,C0174,Female,39.0,Tablet,Electronics,5,25.58,127.9,BankTransfer,West,2024-05-08
O01204,C1436,Female,29.0,Blender,Home,5,406.83,2034.15,Card,East,2025-09-01
O01205,C1014,Female,35.0,Vacuum Cleaner,Home,2,248.98,497.96,BankTransfer,East,2023-11-23
O01206,C0814,Female,62.0,T-shirt,Fashion,5,200.19,1000.95,Card,East,2024-05-12
O01207,C1386,Male,,Blender,Home,4,10.7,42.8,Cash,West,2025-07-30
O01208,C0071,Male,25.0,Lotion,Beauty,1,360.7,360.7,BankTransfer,East,2025-09-10
O01209,C1128,Male,47.0,Makeup Kit,Beauty,3,442.66,1327.98,BankTransfer,East,2025-07-02
O01210,C0564,Male,21.0,Blender,Home,3,313.83,941.49,Cash,East,2023-10-30
O01211,C0343,Female,35.0,Perfume,Beauty,3,46.72,140.16,Cash,East,2025-09-09
O01212,C1128,Female,59.0,Laptop,Electronics,5,334.72,1673.6,BankTransfer,South,2025-04-20
O01213,C1043,Female,55.0,Blender,Home,3,79.07,237.21,Card,West,2024-04-03
O01214,C0475,Male,62.0,Tablet,Electronics,2,175.04,350.08,Cash,West,2023-10-19
O01215,C1103,Female,30.0,Lipstick,Beauty,5,66.51,332.55,Card,West,2023-11-27
O01216,C0493,Female,62.0,Tablet,Electronics,2,157.65,315.3,Cash,West,2024-08-13
O01217,C0655,Male,50.0,Makeup Kit,Beauty,4,116.36,465.44,Cash,East,2024-10-12
O01218,C0529,Male,42.0,Jacket,Fashion,4,25.19,100.76,MobileMoney,South,2024-01-02
O01219,C0612,Male,52.0,Jeans,Fashion,3,479.75,1439.25,MobileMoney,West,2023-09-17
O01220,C0489,Male,39.0,Smartphone,Electronics,2,190.28,380.56,Cash,East,2025-08-03
O01221,C0501,Male,20.0,Makeup Kit,Beauty,2,401.45,802.9,Cash,North,2024-05-24
O01222,C1199,Female,36.0,Fan,Home,3,116.01,348.03,BankTransfer,South,2023-11-14
O01223,C0629,Female,37.0,Perfume,Beauty,1,302.94,302.94,BankTransfer,North,2025-03-11
O01224,C0327,Female,63.0,Tablet,Electronics,1,75.89,75.89,BankTransfer,North,2023-12-27
O01225,C0554,Female,53.0,Blender,Home,1,39.83,39.83,MobileMoney,South,2025-07-26
O01226,C1139,Female,24.0,Vacuum Cleaner,Home,3,321.03,963.09,BankTransfer,East,2024-02-14
O01227,C0420,Female,,Fan,Home,1,384.18,384.18,Cash,East,2024-01-27
O01228,C0894,Female,61.0,Blender,Home,5,223.11,1115.55,BankTransfer,South,2025-06-05
O01229,C0801,Female,27.0,Tablet,Electronics,3,357.4,1072.2,Cash,South,2024-06-03
O01230,C0994,Male,45.0,Perfume,Beauty,1,291.54,291.54,Card,North,2023-11-03
O01231,C0778,Male,60.0,Lotion,Beauty,3,148.64,445.92,BankTransfer,North,2024-06-07
O01232,C0497,Male,49.0,Tablet,Electronics,1,160.74,160.74,BankTransfer,North,2025-09-13
O01233,C0355,Male,,Lotion,Beauty,1,403.3,403.3,Card,South,2023-10-15
O01234,C0550,Male,23.0,Jeans,Fashion,2,39.26,78.52,Card,North,2024-12-31
O01235,C0367,Female,,T-shirt,Fashion,5,319.42,1597.1,Card,South,2025-02-09
O01236,C0015,Female,60.0,Headphones,Electronics,3,317.86,953.58,BankTransfer,South,2024-04-01
O01237,C1090,Female,48.0,Makeup Kit,Beauty,2,155.75,311.5,BankTransfer,West,2025-01-03
O01238,C1284,Male,18.0,Lipstick,Beauty,2,32.04,64.08,Cash,West,2024-07-16
O01239,C0603,Male,43.0,Lipstick,Beauty,3,325.69,977.07,Cash,East,2025-03-16
O01240,C0867,Male,58.0,Headphones,Electronics,2,455.55,911.1,Card,North,2024-08-06
O01241,C0680,Female,59.0,Tablet,Electronics,3,498.82,1496.46,Cash,East,2025-05-31
O01242,C1428,Male,54.0,Fan,Home,3,370.08,1110.24,MobileMoney,West,2024-02-08
O01243,C1497,Male,62.0,Jeans,Fashion,1,478.78,478.78,Card,West,2024-07-26
O01244,C1257,Male,28.0,T-shirt,Fashion,3,123.02,369.06,Card,South,2023-10-25
O01245,C0330,Male,52.0,Lotion,Beauty,1,117.69,117.69,Card,East,2024-11-14
O01246,C1385,Female,43.0,Lipstick,Beauty,4,27.62,110.48,BankTransfer,South,2025-08-05
O01247,C1148,Male,42.0,Headphones,Electronics,1,459.09,459.09,Cash,South,2024-07-04
O01248,C0900,Male,41.0,Makeup Kit,Beauty,2,425.13,850.26,Card,East,2023-10-07
O01249,C1465,Male,50.0,Headphones,Electronics,4,221.99,887.96,MobileMoney,South,2025-04-18
O01250,C0974,Female,,Fan,Home,1,119.8,119.8,Cash,South,2025-08-29
O01251,C0423,Female,59.0,Lipstick,Beauty,4,19.6,78.4,Card,East,2025-04-14
O01252,C0147,Male,39.0,Jacket,Fashion,5,289.63,1448.15,Cash,South,2024-07-20
O01253,C0286,Male,58.0,Laptop,Electronics,2,44.08,88.16,MobileMoney,North,2025-04-08
O01254,C1015,Male,24.0,Shoes,Fashion,5,389.15,1945.75,MobileMoney,North,2025-08-17
O01255,C0264,Male,,Perfume,Beauty,1,70.99,70.99,MobileMoney,North,2024-11-16
O01256,C1222,Male,38.0,Perfume,Beauty,5,315.13,1575.65,MobileMoney,West,2025-02-13
O01257,C0116,Female,28.0,Jeans,Fashion,1,267.99,267.99,Cash,West,2025-08-15
O01258,C0575,Male,54.0,Headphones,Electronics,5,130.46,652.3,Card,East,2024-11-18
O01259,C1272,Female,48.0,Vacuum Cleaner,Home,2,78.98,157.96,Card,South,2023-09-19
O01260,C0815,Male,48.0,Lipstick,Beauty,5,352.22,1761.1,Cash,East,2025-03-21
O01261,C1005,Female,22.0,Jeans,Fashion,1,416.17,416.17,Card,East,2023-09-23
O01262,C0887,Male,30.0,Fan,Home,2,91.35,182.7,Cash,South,2025-04-14
O01263,C0698,Female,61.0,T-shirt,Fashion,1,277.27,277.27,Cash,South,2025-08-29
O01264,C0690,Male,,Headphones,Electronics,3,94.72,284.16,BankTransfer,North,2025-08-10
O01265,C0482,Male,36.0,Lipstick,Beauty,2,12.31,24.62,Card,West,2023-09-24
O01266,C1287,Male,22.0,Smartphone,Electronics,1,335.41,335.41,BankTransfer,East,2024-02-07
O01267,C0935,Female,21.0,Tablet,Electronics,4,454.41,1817.64,MobileMoney,South,2025-03-08
O01268,C1380,Male,64.0,Fan,Home,5,422.71,2113.55,Cash,North,2023-10-06
O01269,C0572,Female,29.0,Headphones,Electronics,1,412.49,412.49,Card,East,2024-05-15
O01270,C0455,Male,,Jacket,Fashion,5,398.63,1993.15,Card,North,2025-03-28
O01271,C1025,Male,25.0,Shoes,Fashion,1,146.14,146.14,Cash,West,2024-11-27
O01272,C0760,Male,56.0,T-shirt,Fashion,5,273.97,1369.85,Cash,East,2025-06-21
O01273,C0906,Male,30.0,Shoes,Fashion,5,93.57,467.85,MobileMoney,East,2025-05-11
O01274,C0377,Male,31.0,Smartphone,Electronics,2,389.07,778.14,Card,East,2024-05-20
O01275,C0676,Female,59.0,Shoes,Fashion,4,245.3,981.2,MobileMoney,South,2023-12-10
O01276,C1128,Female,58.0,Fan,Home,5,364.72,1823.6,Card,West,2024-03-29
O01277,C0068,Male,44.0,Perfume,Beauty,4,357.42,1429.68,MobileMoney,West,2024-07-10
O01278,C0880,Female,41.0,Microwave,Home,5,228.12,1140.6,BankTransfer,East,2024-07-06
O01279,C1022,Male,27.0,Blender,Home,2,285.74,571.48,MobileMoney,North,2023-09-30
O01280,C1043,Female,58.0,Perfume,Beauty,5,161.51,807.55,Card,East,2024-05-21
